cost,year_month
320.0,2018_8
229.5,2018_6
393.0,2018_4
412.25,2018_8
190.74,2018_3
146.0,2018_12
364.5,2018_5
345.0,2018_3
95.0,2018_11
167.39999999999998,2018_3
298.8,2018_7
283.5,2017_8
65.0,2018_4
390.0,2018_4
184.0,2018_9
329.4,2018_9
306.99,2018_6
150.0,2018_12
410.0,2018_3
69.52,2018_2
359.56,2018_12
101.18,2018_7
535.0,2017_10
190.0,2018_12
581.4000000000001,2018_11
463.25,2018_4
80.0,2018_1
222.99,2017_12
130.0,2018_4
352.79999999999995,2018_3
185.0,2018_12
380.0,2018_5
330.0,2018_6
300.92,2018_10
115.66,2018_2
268.0,2018_12
528.0,2017_9
95.0,2018_4
174.0,2017_11
76.5,2017_8
97.0,2018_6
344.0,2018_2
0.0,2018_1
229.5,2018_4
342.0,2018_9
477.90000000000003,2018_5
200.0,2017_10
104.49,2018_5
380.70000000000005,2018_6
226.8,2017_9
472.5,2018_7
0.0,2017_8
727.16,2018_9
0.0,2018_12
150.0,2017_11
92.8,2018_4
664.6800000000001,2018_12
18.0,2018_11
333.54999999999995,2018_11
268.6,2018_3
180.0,2017_9
189.0,2018_11
654.5,2017_9
650.0,2018_1
216.75,2018_8
120.0,2018_10
264.0,2018_12
285.6,2018_11
135.0,2018_3
294.0,2018_5
285.0,2018_4
150.0,2018_12
300.0,2018_12
256.5,2018_6
288.9,2018_6
330.0,2018_6
128.0,2018_8
180.0,2018_1
403.75,2018_4
192.66,2018_2
234.89999999999998,2018_12
160.0,2017_7
79.0,2018_7
535.8,2018_5
253.8,2018_6
69.53,2017_12
229.5,2018_4
442.0,2018_11
342.0,2017_9
110.0,2017_12
369.9,2018_9
527.4,2018_4
1073.52,2018_7
313.92,2018_8
880.0,2018_11
340.0,2017_12
89.0,2018_1
237.48,2018_3
232.0,2018_2
106.03,2018_7
77.0,2018_11
421.25,2018_8
332.0,2018_7
442.8,2018_6
540.0,2018_9
171.0,2018_7
552.0,2018_9
147.8,2018_1
95.0,2018_4
520.0,2018_12
342.0,2018_4
95.0,2018_5
229.5,2018_9
185.03,2018_7
560.15,2018_5
139.4,2018_3
189.0,2018_5
80.3,2018_1
463.25,2018_11
134.0,2018_12
289.44,2017_10
696.6,2018_11
150.0,2017_10
65.0,2018_10
505.75,2018_8
274.44,2018_7
175.0,2017_9
504.90000000000003,2018_9
258.0,2018_2
438.6,2018_5
170.0,2018_12
99.0,2018_9
528.0,2017_9
462.4,2018_12
98.25,2017_9
353.6,2018_12
340.0,2018_11
162.0,2018_1
192.6,2018_8
255.0,2018_10
286.20000000000005,2017_12
275.4,2018_7
336.0,2018_5
67.0,2018_4
130.0,2017_9
180.0,2018_6
306.0,2017_8
374.4,2018_12
203.28000000000003,2018_11
909.52,2018_7
96.0,2018_12
332.0,2018_8
300.0,2018_10
79.0,2017_11
120.0,2018_6
86.4,2018_11
111.0,2018_12
130.0,2017_10
598.99,2017_8
459.0,2017_8
402.8,2018_3
462.0,2018_9
356.4,2018_4
77.0,2018_12
179.5,2018_4
981.8900000000001,2018_7
380.0,2018_4
231.09,2018_4
363.8,2018_6
174.0,2017_7
387.0,2018_6
270.0,2017_9
255.0,2018_8
403.75,2018_9
170.0,2017_11
79.0,2018_2
198.0,2018_10
258.0,2018_3
324.99,2018_6
218.0,2017_10
114.0,2018_11
288.9,2018_7
119.0,2018_4
125.6,2018_3
455.0,2018_3
306.0,2017_8
240.0,2018_3
0.0,2017_9
104.0,2018_4
485.01,2018_12
146.01,2018_2
225.0,2018_2
399.0,2018_3
159.0,2018_9
379.8,2018_6
209.76,2018_4
240.0,2018_2
327.0,2018_1
812.35,2018_4
203.0,2017_9
232.2,2018_5
89.25,2017_9
200.0,2017_10
303.0,2018_1
367.0,2018_10
218.0,2017_8
475.0,2018_6
200.0,2018_6
451.84,2018_7
130.0,2017_11
181.7,2018_7
240.0,2018_5
323.0,2018_6
768.6700000000001,2018_4
419.15,2018_10
315.0,2018_10
230.08,2018_9
210.0,2017_9
280.79999999999995,2018_11
124.0,2017_8
436.20000000000005,2018_9
195.0,2018_3
150.0,2018_12
517.65,2018_3
291.0,2017_10
243.0,2017_11
390.0,2018_5
218.0,2017_9
323.0,2018_4
279.0,2018_2
678.3000000000001,2018_7
120.0,2018_10
962.71,2018_9
530.4,2018_5
288.9,2018_4
77.0,2018_12
567.0,2017_10
214.0,2017_12
280.0,2018_6
0.0,2017_8
238.0,2018_10
255.0,2018_10
79.0,2018_3
240.0,2018_11
196.8,2017_10
403.75,2018_4
190.0,2018_6
237.60000000000002,2018_12
242.0,2017_9
387.0,2018_5
283.5,2017_8
353.6,2018_12
1344.6000000000001,2018_9
572.11,2018_4
816.0,2018_6
131.0,2018_3
300.0,2018_2
1007.0200000000001,2018_8
149.4,2018_9
148.0,2018_12
919.84,2018_12
1045.0,2018_4
196.56,2018_2
45.0,2018_4
170.1,2018_11
218.0,2017_10
288.9,2018_7
272.01,2018_6
178.0,2018_5
323.0,2018_5
180.0,2017_11
379.20000000000005,2018_5
255.0,2018_10
894.6,2018_9
266.0,2018_9
156.6,2018_3
218.0,2017_10
221.4,2018_10
480.25,2018_7
234.75,2018_8
371.14,2018_4
595.02,2018_11
503.2,2018_12
129.0,2018_10
229.5,2018_6
480.6,2018_8
225.0,2018_8
360.0,2017_10
97.0,2018_3
180.0,2018_1
0.0,2017_7
180.0,2017_8
87.01,2018_9
216.0,2018_11
130.0,2017_11
307.79999999999995,2018_12
259.20000000000005,2018_12
280.0,2018_6
139.2,2018_1
310.4,2018_4
304.32,2018_12
67.5,2018_1
531.0,2018_5
442.0,2018_12
453.59999999999997,2018_10
475.0,2018_10
216.66,2017_12
283.5,2017_8
127.0,2018_3
247.0,2017_9
149.4,2018_7
160.6,2018_2
494.64,2018_8
222.0,2018_2
400.0,2018_4
102.6,2018_10
100.0,2017_10
361.25,2018_7
338.76,2018_9
200.0,2017_10
203.70000000000002,2017_8
81.0,2018_2
520.0,2018_2
227.7,2017_10
166.0,2017_9
225.0,2018_9
81.0,2018_2
130.0,2018_4
359.1,2018_8
520.0,2018_1
240.0,2018_3
105.0,2018_12
232.0,2017_9
266.28,2018_2
212.0,2017_8
314.52,2018_11
255.0,2018_2
62.0,2017_11
0.0,2018_3
160.0,2017_9
0.0,2017_7
298.44,2017_9
360.0,2018_6
90.6,2017_9
511.2,2018_8
65.0,2017_12
421.20000000000005,2018_5
673.2,2018_8
575.0,2018_2
104.0,2018_4
0.0,2018_5
273.0,2017_10
194.0,2017_12
120.0,2018_10
298.0,2018_10
204.12,2018_4
285.0,2018_10
435.0,2017_10
174.0,2018_1
328.6,2018_6
450.90000000000003,2018_7
283.5,2018_4
380.70000000000005,2018_6
174.0,2017_12
65.0,2018_4
108.0,2018_2
220.0,2018_6
255.0,2018_10
3.0,2018_1
0.0,2017_10
504.92,2018_6
0.0,2017_8
137.0,2018_4
510.51000000000005,2017_12
505.75,2018_7
176.0,2018_12
284.9,2018_11
60.0,2018_3
668.4,2018_8
369.9,2018_10
285.0,2018_4
489.51,2018_11
740.0,2017_9
109.0,2017_9
94.5,2018_4
452.69,2018_11
623.98,2018_9
380.0,2017_11
79.0,2018_7
245.70000000000002,2018_12
240.0,2018_6
234.89999999999998,2018_3
288.0,2018_4
225.0,2017_10
220.0,2018_5
177.0,2018_6
315.9,2018_7
132.3,2018_10
136.0,2018_12
0.0,2018_4
260.0,2018_5
116.0,2018_4
65.0,2017_12
216.75,2018_8
248.84,2017_10
89.0,2018_9
92.0,2018_4
285.0,2018_10
240.0,2018_5
434.01,2018_10
272.01,2018_6
270.0,2017_10
243.0,2018_7
0.0,2018_11
374.0,2018_12
299.2,2018_11
340.0,2018_7
116.1,2018_5
161.1,2018_11
618.8,2018_8
132.0,2018_12
203.73,2018_12
558.0,2017_12
369.9,2018_3
225.0,2018_12
618.8000000000001,2018_12
120.0,2017_10
400.0,2018_5
588.0,2017_10
524.01,2018_3
654.52,2018_11
218.0,2017_9
378.0,2017_9
198.9,2017_10
235.62,2017_10
286.68,2018_4
241.0,2017_12
1070.0900000000001,2018_8
193.11,2018_11
327.6,2018_6
120.0,2018_10
323.0,2018_5
293.13,2018_6
0.0,2018_9
234.08,2017_10
139.0,2018_8
973.8000000000001,2018_12
0.0,2017_11
377.0,2018_11
481.5,2018_10
648.0,2018_9
109.0,2018_6
0.0,2018_7
0.0,2017_11
332.8,2017_11
260.0,2018_10
116.0,2017_9
289.0,2017_12
720.0,2018_10
261.36,2018_10
340.0,2018_10
400.0,2017_10
369.9,2018_9
95.0,2018_10
910.3500000000001,2018_12
354.0,2017_10
303.04,2018_4
190.0,2018_6
156.6,2018_3
130.0,2017_10
119.5,2018_1
380.0,2018_2
141.0,2018_3
140.0,2018_4
156.6,2018_2
67.5,2018_3
435.0,2018_2
283.5,2017_8
400.40999999999997,2018_10
180.0,2018_6
0.0,2018_2
306.0,2018_9
231.75,2018_1
195.0,2017_11
158.0,2018_3
230.0,2018_10
394.4,2018_3
298.8,2018_5
190.0,2018_6
150.0,2018_11
417.0,2018_9
144.48,2017_10
356.4,2018_10
139.0,2018_9
198.0,2018_2
225.0,2017_12
94.1,2018_9
268.0,2018_3
484.0,2018_5
218.0,2017_8
299.2,2018_12
82.0,2018_1
440.0,2018_6
170.0,2018_12
252.0,2017_10
98.0,2018_10
324.0,2018_10
425.01,2018_12
242.25,2018_9
604.8000000000001,2017_9
300.0,2018_8
258.0,2018_2
278.1,2018_4
991.8000000000001,2018_8
215.8,2018_9
121.0,2018_11
234.89999999999998,2018_1
120.0,2018_6
315.0,2017_9
177.0,2017_10
289.0,2018_7
344.70000000000005,2018_12
350.0,2017_12
420.0,2018_11
225.0,2018_2
232.62,2018_10
238.0,2018_4
401.3,2018_3
127.6,2018_8
434.70000000000005,2018_8
340.20000000000005,2018_10
507.6,2018_6
291.25,2018_3
1008.91,2018_8
344.0,2018_2
330.0,2018_9
110.11,2018_9
91.48,2018_10
505.75,2018_7
255.0,2018_3
378.0,2017_10
180.0,2018_10
195.0,2017_12
0.0,2018_2
201.0,2018_8
315.0,2018_5
73.92,2018_4
116.1,2018_6
531.99,2017_9
159.2,2018_1
224.4,2017_10
245.64,2018_12
327.6,2018_9
440.0,2018_6
152.0,2018_5
135.0,2017_10
300.0,2017_11
379.75,2018_3
0.0,2017_12
72.25,2018_8
97.0,2018_3
256.5,2018_7
200.0,2017_10
255.0,2018_3
99.0,2018_9
360.0,2018_6
218.0,2017_8
92.0,2018_3
146.7,2018_8
528.0,2017_9
390.0,2018_9
324.33,2018_6
1314.95,2018_5
482.01,2018_9
319.5,2018_8
80.1,2018_10
561.0,2018_4
345.12,2018_9
210.0,2018_2
308.84,2017_10
171.0,2018_3
180.2,2018_1
115.0,2017_8
203.0,2017_9
73.8,2018_3
810.0,2018_9
282.0,2018_3
225.0,2018_3
158.0,2018_11
283.5,2018_4
421.20000000000005,2018_5
309.0,2018_1
189.0,2017_11
260.0,2017_10
446.25,2017_10
382.5,2017_8
270.0,2017_10
299.01,2017_12
96.0,2017_10
469.44,2018_2
300.0,2018_6
89.0,2017_8
402.29999999999995,2018_9
284.4,2018_8
437.4,2017_10
200.0,2017_10
220.0,2017_12
326.96999999999997,2018_10
480.0,2018_5
203.0,2017_9
216.0,2017_10
77.0,2017_12
604.0,2018_8
369.9,2018_3
396.90000000000003,2018_10
315.0,2018_10
0.0,2017_8
119.0,2018_10
547.0,2018_4
279.0,2018_2
0.0,2017_10
206.0,2018_3
289.0,2018_6
70.0,2018_12
313.2,2017_10
200.0,2017_10
240.0,2018_10
673.2,2018_8
90.0,2018_1
144.48,2017_10
190.4,2018_9
415.5,2017_8
838.9499999999999,2018_4
142.0,2018_1
86.4,2018_11
65.0,2018_12
48.0,2018_8
648.0,2018_9
591.0,2018_11
180.0,2018_6
290.70000000000005,2018_7
865.8299999999999,2018_9
303.0,2018_1
149.4,2018_5
65.0,2018_12
650.25,2018_12
400.0,2018_12
132.0,2018_1
204.0,2018_10
655.04,2018_9
254.4,2018_1
326.70000000000005,2018_10
245.70000000000002,2018_11
240.0,2017_10
134.0,2018_10
89.0,2018_5
335.0,2017_12
174.0,2017_12
494.15,2018_7
378.0,2018_7
560.0,2018_9
174.0,2017_8
362.70000000000005,2018_3
288.0,2018_11
115.5,2018_10
98.0,2018_2
160.0,2018_1
486.0,2018_9
195.0,2018_5
409.72,2018_5
0.0,2017_10
89.0,2018_4
523.6,2018_11
96.3,2018_4
0.0,2017_10
469.79999999999995,2018_2
110.0,2018_4
456.0,2017_9
240.0,2018_1
540.0,2017_8
320.4,2018_3
551.8,2018_10
431.09999999999997,2018_8
151.2,2018_4
225.0,2018_2
294.29999999999995,2018_10
320.0,2018_4
218.0,2017_8
338.0,2018_9
760.76,2018_10
651.16,2018_9
278.01,2018_11
450.90000000000003,2018_3
761.01,2018_3
720.0,2018_10
79.0,2018_11
300.0,2017_9
161.5,2018_5
382.5,2018_11
153.0,2017_8
332.31,2018_10
267.9,2018_3
240.0,2018_5
195.0,2017_11
253.8,2018_5
140.0,2017_10
444.76,2018_9
340.0,2018_10
90.0,2018_5
365.4,2018_4
154.0,2017_10
192.0,2018_12
198.0,2018_1
87.0,2017_12
109.8,2018_8
280.0,2017_12
134.0,2018_12
225.0,2018_11
431.8,2018_5
99.9,2018_5
360.0,2018_6
260.0,2017_12
287.01,2018_9
256.5,2018_4
216.75,2017_11
390.0,2018_10
426.99,2018_6
67.0,2018_11
203.49,2017_11
636.65,2018_7
90.0,2017_8
481.5,2018_10
174.0,2017_12
0.0,2018_2
210.0,2017_9
303.0,2018_1
87.0,2018_2
94.5,2017_10
210.0,2017_9
260.0,2018_9
232.0,2018_3
147.21,2017_11
373.25,2018_10
174.0,2017_7
200.0,2017_10
614.48,2018_10
264.88,2018_5
633.6,2018_10
101.0,2018_6
91.0,2017_11
182.0,2018_9
200.0,2017_10
275.4,2018_7
315.9,2018_7
547.0,2017_12
232.79999999999998,2018_2
172.0,2018_2
415.8,2018_8
206.36,2018_7
79.0,2018_2
747.0,2018_9
372.0,2018_2
121.5,2018_7
438.0,2018_5
204.0,2018_12
784.5,2018_12
360.0,2018_6
190.0,2018_6
180.0,2018_6
129.0,2018_2
355.0,2017_9
465.71000000000004,2018_7
97.0,2018_6
199.8,2018_7
696.15,2018_5
285.0,2018_4
678.3000000000001,2018_12
255.0,2018_3
348.0,2017_12
108.0,2018_9
531.9000000000001,2018_8
95.0,2018_6
363.92,2017_9
200.0,2018_6
65.0,2017_12
90.9,2018_3
391.68,2017_10
176.0,2018_5
225.0,2018_11
96.0,2018_3
280.0,2017_10
304.0,2018_2
126.0,2018_7
351.33,2018_6
112.2,2017_9
72.4,2018_3
109.65,2018_10
145.6,2018_4
363.6,2018_10
142.0,2018_1
467.04,2018_9
577.15,2018_3
231.0,2018_7
0.0,2017_8
490.0,2018_3
380.0,2018_5
357.2,2018_2
374.0,2018_12
216.75,2017_11
247.32,2018_8
418.5,2018_10
162.0,2018_1
334.0,2018_10
337.5,2017_12
0.0,2018_10
363.36,2018_5
340.0,2018_8
128.8,2018_3
540.6,2018_5
431.8,2018_4
428.0,2017_12
385.2,2017_10
97.0,2018_3
270.0,2018_5
397.8,2018_5
230.0,2018_6
0.0,2017_9
160.0,2018_8
200.0,2017_10
306.12,2018_10
120.0,2018_6
417.0,2018_9
230.4,2018_12
308.12,2018_6
180.0,2017_12
79.0,2017_12
109.0,2018_6
189.0,2018_9
120.0,2018_6
121.5,2018_7
289.0,2018_7
517.92,2018_1
273.0,2017_11
76.92,2018_6
123.0,2017_10
421.20000000000005,2018_5
248.76,2018_10
156.0,2018_5
264.0,2018_11
0.0,2017_8
703.8,2018_8
261.0,2018_3
343.8,2018_11
212.01,2017_12
213.0,2018_1
303.8,2018_3
68.85,2018_7
65.0,2017_11
0.0,2018_7
330.0,2018_9
93.0,2018_1
285.71999999999997,2018_4
405.0,2018_10
113.4,2018_10
372.0,2018_8
77.03,2018_4
66.0,2018_1
206.0,2018_3
101.0,2017_11
715.5,2018_7
284.0,2018_11
106.0,2018_2
231.2,2018_6
0.0,2018_2
454.75,2018_4
362.1,2018_6
291.0,2017_10
392.01,2018_6
403.0,2018_9
315.8,2018_7
329.8,2018_12
60.0,2018_12
637.84,2018_9
270.0,2017_10
174.6,2017_10
270.0,2017_10
202.0,2018_1
130.0,2017_12
283.5,2017_8
231.09,2018_4
88.0,2018_12
149.0,2018_5
195.0,2017_8
104.0,2018_4
96.0,2018_11
420.0,2017_10
180.0,2017_9
323.0,2018_10
180.0,2017_11
338.64,2018_9
318.6,2018_4
198.0,2018_2
93.5,2018_7
133.0,2017_9
259.20000000000005,2018_11
604.32,2018_12
155.2,2018_1
412.25,2018_3
536.0,2018_8
360.0,2018_6
60.0,2018_12
267.0,2018_1
457.32,2018_7
108.9,2018_5
390.0,2018_5
306.99,2018_6
492.0,2018_10
114.75,2018_5
578.01,2018_3
356.4,2018_8
140.0,2018_8
596.7,2018_7
372.32,2018_4
289.0,2017_9
146.0,2017_11
72.72,2018_4
486.99,2018_9
330.0,2018_6
449.65000000000003,2018_4
378.0,2018_11
225.0,2018_2
112.59,2018_9
89.0,2018_6
439.2,2018_9
396.0,2018_6
157.0,2018_5
130.0,2018_7
454.75,2018_8
182.01,2017_12
300.6,2018_8
225.0,2018_11
348.81,2018_8
203.0,2017_9
364.0,2018_1
369.0,2017_8
339.0,2017_9
0.0,2018_4
186.0,2018_5
299.04,2018_9
340.0,2017_9
728.0999999999999,2018_9
412.2,2018_8
418.2,2018_12
637.2,2017_11
0.0,2018_12
195.0,2018_5
517.5,2018_7
880.0,2018_5
285.0,2018_10
160.0,2018_9
190.0,2018_6
154.06,2018_4
375.0,2018_8
940.9399999999999,2018_6
920.01,2017_10
196.2,2018_12
114.3,2018_7
174.4,2018_10
430.25,2018_8
299.2,2018_3
149.0,2018_9
324.0,2018_10
437.0,2017_9
584.01,2018_1
353.6,2018_11
104.0,2018_4
105.0,2018_1
67.0,2018_11
571.52,2018_9
0.0,2018_7
350.0,2018_12
285.0,2018_5
604.8,2018_10
224.0,2018_5
110.19,2018_8
420.0,2018_12
623.7,2018_5
76.0,2018_3
85.0,2018_3
294.99,2018_3
509.32000000000005,2018_10
311.44,2018_12
740.0,2017_9
0.0,2018_11
270.0,2017_10
363.6,2018_10
137.7,2018_7
720.9000000000001,2018_11
421.20000000000005,2018_5
160.0,2018_3
300.0,2018_5
190.0,2018_6
387.0,2018_10
541.6,2018_12
230.01,2017_10
378.0,2018_12
109.65,2018_6
657.1500000000001,2018_12
275.4,2018_7
240.0,2018_10
380.0,2018_6
218.0,2017_10
688.5,2017_9
306.0,2017_8
85.0,2018_3
106.0,2017_9
114.0,2017_10
424.0,2018_3
300.0,2017_8
144.48,2017_10
94.5,2018_4
195.0,2018_5
243.75,2018_7
380.01,2018_10
360.0,2018_6
90.0,2018_4
198.0,2018_2
198.0,2018_9
457.2,2018_8
164.0,2017_9
321.3,2018_5
244.64,2018_1
288.9,2018_4
401.49,2018_4
174.0,2018_6
660.0,2018_4
202.5,2018_8
154.5,2017_12
348.0,2018_2
237.75,2018_1
330.0,2018_6
267.52,2018_5
415.79999999999995,2018_12
208.0,2018_12
81.0,2018_2
234.0,2017_10
664.0,2018_8
231.12,2018_4
230.54999999999998,2018_7
302.04,2018_11
452.2,2018_5
80.0,2018_2
306.0,2018_9
910.0,2018_2
0.0,2018_7
315.0,2018_10
390.75,2018_12
329.4,2018_12
340.0,2018_10
130.0,2018_3
651.16,2018_9
0.0,2017_8
220.0,2018_6
332.4,2018_4
688.14,2018_9
413.1,2017_12
1053.1499999999999,2018_6
330.0,2018_6
83.39,2018_10
178.2,2018_10
282.0,2018_8
331.52,2018_7
822.0,2017_12
154.0,2017_10
181.2,2017_11
983.71,2018_8
198.0,2018_5
72.9,2018_1
252.0,2018_4
390.0,2018_5
75.0,2018_1
285.0,2018_9
126.9,2018_6
413.95000000000005,2018_4
572.4000000000001,2018_9
0.0,2018_6
243.0,2018_1
97.0,2018_12
357.0,2018_5
223.44,2018_11
200.0,2018_6
395.04,2018_11
186.0,2018_2
140.0,2018_4
174.0,2017_12
90.0,2018_4
405.0,2018_10
413.01,2018_6
225.0,2017_10
335.0,2017_12
279.99,2018_11
106.0,2017_8
1521.71,2018_1
298.8,2018_9
356.4,2018_10
298.8,2018_9
228.14999999999998,2018_3
299.2,2018_12
89.3,2018_1
225.0,2017_10
266.4,2018_6
324.36,2018_4
625.0300000000001,2018_12
637.5,2018_10
356.4,2018_10
257.01,2017_11
209.7,2017_10
264.25,2017_11
454.75,2018_10
90.0,2018_11
286.0,2018_4
421.20000000000005,2018_5
158.0,2018_1
388.79999999999995,2018_9
217.5,2017_7
740.0,2017_9
445.2,2017_12
180.0,2017_8
364.5,2018_7
367.2,2018_11
519.36,2018_4
396.99,2018_6
720.0,2018_8
695.0,2018_7
81.0,2018_2
102.0,2018_1
93.6,2018_12
120.0,2018_10
390.59999999999997,2018_11
153.0,2018_3
563.0,2017_9
129.5,2018_5
833.0,2018_12
95.0,2017_10
240.0,2017_9
161.7,2017_9
183.8,2018_4
738.0,2018_7
97.0,2018_3
71.84,2018_2
360.0,2018_6
561.6,2018_8
396.8,2018_10
272.01,2018_6
187.2,2018_12
76.5,2017_8
225.0,2017_10
272.01,2018_6
190.0,2018_6
88.0,2018_12
303.8,2018_3
315.0,2018_10
250.2,2018_6
283.5,2017_7
586.45,2018_5
156.4,2017_12
138.0,2018_3
1031.94,2018_4
579.2,2018_10
441.99,2018_12
575.45,2018_4
164.78,2017_11
558.0,2018_5
475.2,2018_10
0.0,2017_10
286.4,2018_3
115.0,2018_8
265.5,2018_4
363.99,2017_9
399.6,2018_6
620.0,2018_10
410.01,2017_9
98.0,2017_8
206.0,2017_9
420.0,2018_11
252.0,2018_1
81.0,2018_2
234.89999999999998,2018_2
418.0,2017_12
164.16,2017_10
342.0,2018_4
675.75,2018_5
24.0,2017_8
215.39999999999998,2017_12
536.8299999999999,2018_12
832.5,2018_10
224.0,2018_5
67.5,2018_11
278.0,2018_8
276.90000000000003,2018_3
99.0,2017_8
650.0,2018_9
348.0,2018_2
477.90000000000003,2018_6
397.8,2018_6
94.5,2017_10
79.0,2018_2
540.0,2017_10
84.0,2018_7
95.0,2017_10
353.70000000000005,2018_3
288.0,2018_5
280.0,2018_11
203.0,2017_9
601.2,2018_7
85.5,2018_6
318.96,2018_8
639.1800000000001,2018_3
404.09999999999997,2018_6
230.01,2017_10
353.70000000000005,2018_8
127.52,2018_10
759.9,2018_12
353.70000000000005,2018_6
161.7,2017_9
192.6,2018_7
684.25,2018_7
315.9,2018_7
537.2,2018_7
327.0,2018_1
1176.4,2018_12
0.0,2018_1
89.25,2017_9
229.46,2018_10
317.9,2018_3
200.0,2017_10
225.0,2017_10
436.5,2017_11
67.0,2018_5
303.0,2018_1
270.0,2018_6
316.0,2018_10
360.0,2017_10
214.56,2018_2
200.0,2017_10
340.0,2018_11
342.9,2018_5
65.0,2018_6
225.0,2018_11
240.0,2018_10
86.0,2018_2
63.0,2018_11
31.0,2018_2
195.0,2017_10
46.0,2018_1
287.01,2018_9
270.32,2018_12
130.0,2017_10
293.4,2018_6
530.4,2018_5
360.0,2017_9
88.0,2018_12
85.0,2017_10
120.0,2018_6
92.0,2018_11
80.3,2018_2
296.01,2017_10
228.6,2018_8
212.0,2017_8
234.0,2018_12
589.5,2018_8
230.01,2017_9
982.8000000000001,2018_5
205.2,2017_11
240.0,2018_11
300.0,2017_11
285.0,2018_4
450.0,2018_4
361.25,2018_8
492.0,2018_9
387.6,2018_7
253.8,2018_5
329.4,2018_12
818.5500000000001,2018_7
226.0,2018_6
185.25,2018_2
480.25,2018_4
440.0,2018_6
170.0,2018_2
89.0,2018_4
190.8,2017_9
581.04,2018_11
140.0,2017_11
109.8,2018_8
360.0,2017_8
432.64,2018_5
105.3,2018_4
240.89999999999998,2018_3
88.0,2018_11
403.75,2018_10
195.0,2017_8
294.0,2017_8
411.4,2018_12
120.0,2018_6
453.59999999999997,2018_10
380.8,2018_4
307.08,2017_10
483.0,2017_10
284.0,2017_12
190.2,2017_10
795.5999999999999,2018_10
294.29999999999995,2018_5
174.0,2018_2
142.0,2018_1
308.0,2018_10
396.0,2018_4
259.92,2018_3
618.8000000000001,2017_7
87.2,2018_8
505.05000000000007,2018_5
130.0,2017_10
351.0,2018_5
116.0,2017_9
577.15,2018_3
260.0,2017_10
200.0,2017_10
536.0,2018_10
210.0,2018_6
379.79999999999995,2018_3
213.0,2018_1
229.5,2018_8
79.0,2018_2
403.75,2018_8
372.0,2018_1
446.6,2017_9
180.0,2018_6
200.0,2017_10
546.42,2018_10
317.70000000000005,2017_10
372.99,2018_6
85.5,2018_4
81.0,2018_2
290.0,2018_7
225.0,2018_4
265.2,2018_12
224.4,2017_10
273.0,2018_3
403.75,2018_12
195.0,2018_3
207.0,2018_1
135.0,2018_5
198.66,2018_7
306.0,2017_8
158.0,2018_8
75.0,2018_1
110.0,2018_3
180.0,2018_6
240.89999999999998,2018_1
1026.0,2018_9
160.2,2018_10
715.6999999999999,2018_12
375.29999999999995,2018_8
109.0,2018_6
380.70000000000005,2018_6
80.0,2018_2
400.0,2017_10
218.0,2018_8
275.67,2018_7
1302.0,2018_4
270.0,2018_5
1011.5,2018_7
213.0,2018_4
210.0,2017_9
79.0,2018_11
65.0,2017_9
678.3000000000001,2018_7
121.0,2018_8
440.0,2018_5
399.18,2018_4
191.25,2018_8
348.99,2018_12
657.0,2018_6
79.0,2018_2
195.0,2017_9
150.0,2018_11
450.0,2018_5
240.0,2017_12
80.3,2018_3
192.6,2018_8
200.0,2017_10
104.0,2018_4
283.5,2017_7
86.0,2018_6
618.0300000000001,2018_12
130.0,2017_11
530.1,2017_10
120.0,2018_6
525.04,2018_5
482.75,2018_4
523.0,2017_10
307.23,2018_5
107.03,2018_8
669.6,2018_11
350.88,2018_12
168.3,2018_8
380.0,2018_2
368.0,2018_10
732.0,2017_9
250.82999999999998,2018_3
380.0,2018_4
218.0,2017_8
200.0,2017_10
217.5,2017_8
0.0,2017_10
12.0,2018_3
272.0,2018_11
230.01,2017_9
351.29999999999995,2018_5
95.0,2017_11
89.0,2018_10
360.0,2018_6
292.4,2018_3
452.01,2018_12
357.0,2017_10
649.0,2017_10
0.0,2017_12
195.0,2017_9
189.0,2018_5
125.1,2018_9
240.0,2018_9
680.0,2018_10
202.0,2018_4
560.0,2018_6
267.75,2017_9
280.0,2017_12
454.75,2018_4
225.0,2018_10
530.4,2018_5
167.8,2018_3
484.8,2018_11
280.79999999999995,2018_11
410.40000000000003,2018_9
79.0,2017_11
300.0,2017_12
160.0,2018_1
321.29999999999995,2018_8
511.72,2018_7
272.01,2018_6
450.99,2018_4
414.0,2018_7
581.4,2018_7
0.0,2018_1
127.0,2018_3
333.7,2018_7
79.0,2018_11
174.0,2017_7
123.0,2017_10
81.0,2018_2
139.0,2018_7
296.0,2018_8
384.0,2018_9
95.0,2017_9
65.0,2018_12
0.0,2018_5
300.0,2018_11
79.0,2018_11
553.0,2018_2
213.29999999999998,2018_3
72.0,2017_10
516.0,2018_3
206.0,2018_12
56.0,2018_12
174.0,2017_10
225.0,2018_12
507.59999999999997,2018_3
514.0,2018_6
438.6,2018_6
81.0,2017_12
497.25,2018_4
415.5,2017_8
45.0,2018_10
180.0,2018_6
108.0,2018_2
85.0,2018_8
145.0,2017_9
367.20000000000005,2018_11
174.0,2017_7
240.0,2017_10
65.83,2018_4
230.0,2018_10
270.0,2017_10
408.0,2017_10
557.13,2018_10
0.0,2017_12
151.9,2018_1
486.0,2017_8
225.0,2018_12
240.0,2017_11
99.0,2018_9
86.0,2018_3
0.0,2018_5
214.0,2017_10
89.0,2018_5
